bc.no,inter,species,cicon,compound,subclass,mol.wt,hydrolysis,timecourse,timepoint,time.unit,baseline.conc,base.error,conc,point.error,error.measure,source.graphno,metab.graphno,metab.measure
1440,255,rat,10500503,(-)-Epicatechin 3-O-gallate,Flavanols,442,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,0,NA,SD,NA,25501,pmol/mL
1440,255,rat,10500503,(-)-Epicatechin 3-O-gallate,Flavanols,442,?-glucuronidase and sulfatase,TRUE,48,hours,0,NA,0,NA,SD,NA,25501,pmol/mL
1461,259,dog,10500503,(-)-Epicatechin 3-O-gallate,Flavanols,442,None,FALSE,1.5,hours,NA,NA,94.8,8.2,SD,NA,NA,nmol/L
1462,259,dog,10500603,(-)-Epigallocatechin 3-O-gallate,Flavanols,458,None,FALSE,1.5,hours,NA,NA,312.3,93.9,SD,NA,NA,nmol/L
1463,260,dog,10500503,(-)-Epicatechin 3-O-gallate,Flavanols,442,None,TRUE,0.75,hours,NA,NA,0.15,NA,NA,NA,26001,µmol/L
1463,260,dog,10500503,(-)-Epicatechin 3-O-gallate,Flavanols,442,None,TRUE,1.5,hours,NA,NA,0.1,NA,NA,NA,26001,µmol/L
1463,260,dog,10500503,(-)-Epicatechin 3-O-gallate,Flavanols,442,None,TRUE,2,hours,NA,NA,0.08,NA,NA,NA,26001,µmol/L
1463,260,dog,10500503,(-)-Epicatechin 3-O-gallate,Flavanols,442,None,TRUE,8,hours,NA,NA,0,NA,NA,NA,26001,µmol/L
1463,260,dog,10500503,(-)-Epicatechin 3-O-gallate,Flavanols,442,None,TRUE,24,hours,NA,NA,0,NA,NA,NA,26001,µmol/L
1464,260,dog,10500603,(-)-Epigallocatechin 3-O-gallate,Flavanols,458,None,TRUE,0.75,hours,NA,NA,0.5,NA,NA,NA,26001,µmol/L
1464,260,dog,10500603,(-)-Epigallocatechin 3-O-gallate,Flavanols,458,None,TRUE,1.5,hours,NA,NA,0,NA,NA,NA,26001,µmol/L
1464,260,dog,10500603,(-)-Epigallocatechin 3-O-gallate,Flavanols,458,None,TRUE,2,hours,NA,NA,0.2,NA,NA,NA,26001,µmol/L
1464,260,dog,10500603,(-)-Epigallocatechin 3-O-gallate,Flavanols,458,None,TRUE,8,hours,NA,NA,0.05,NA,NA,NA,26001,µmol/L
1464,260,dog,10500603,(-)-Epigallocatechin 3-O-gallate,Flavanols,458,None,TRUE,24,hours,NA,NA,0.05,NA,NA,NA,26001,µmol/L
1465,261,human,10500403,(-)-Epigallocatechin,Flavanols,306,?-glucuronidase and sulfatase,TRUE,0.5,hours,0,NA,250,NA,NA,NA,26101,ng/mL
1465,261,human,10500403,(-)-Epigallocatechin,Flavanols,306,?-glucuronidase and sulfatase,TRUE,1,hours,0,NA,240,NA,NA,NA,26101,ng/mL
1465,261,human,10500403,(-)-Epigallocatechin,Flavanols,306,?-glucuronidase and sulfatase,TRUE,2,hours,0,NA,240,NA,NA,NA,26101,ng/mL
1465,261,human,10500403,(-)-Epigallocatechin,Flavanols,306,?-glucuronidase and sulfatase,TRUE,8,hours,0,NA,60,NA,NA,NA,26101,ng/mL
1465,261,human,10500403,(-)-Epigallocatechin,Flavanols,306,?-glucuronidase and sulfatase,TRUE,12,hours,0,NA,0,NA,NA,NA,26101,ng/mL
1467,261,human,10511903,4'-O-Methylepigallocatechin,Flavanols,320,?-glucuronidase and sulfatase,TRUE,0.5,hours,0,NA,750,NA,NA,NA,26101,ng/mL
1467,261,human,10511903,4'-O-Methylepigallocatechin,Flavanols,320,?-glucuronidase and sulfatase,TRUE,1,hours,0,NA,1750,NA,NA,NA,26101,ng/mL
1467,261,human,10511903,4'-O-Methylepigallocatechin,Flavanols,320,?-glucuronidase and sulfatase,TRUE,2,hours,0,NA,500,NA,NA,NA,26101,ng/mL
1467,261,human,10511903,4'-O-Methylepigallocatechin,Flavanols,320,?-glucuronidase and sulfatase,TRUE,8,hours,0,NA,250,NA,NA,NA,26101,ng/mL
1467,261,human,10511903,4'-O-Methylepigallocatechin,Flavanols,320,?-glucuronidase and sulfatase,TRUE,12,hours,0,NA,60,NA,NA,NA,26101,ng/mL
1469,262,human,10500603,(-)-Epigallocatechin 3-O-gallate,Flavanols,458,?-glucuronidase and sulfatase,TRUE,0.25,hours,0,NA,60,NA,SD,NA,26201,nmol/L
1469,262,human,10500603,(-)-Epigallocatechin 3-O-gallate,Flavanols,458,?-glucuronidase and sulfatase,TRUE,1,hours,0,NA,140,NA,NA,NA,26201,nmol/L
1469,262,human,10500603,(-)-Epigallocatechin 3-O-gallate,Flavanols,458,?-glucuronidase and sulfatase,TRUE,2,hours,0,NA,150,NA,NA,NA,26201,nmol/L
1469,262,human,10500603,(-)-Epigallocatechin 3-O-gallate,Flavanols,458,?-glucuronidase and sulfatase,TRUE,5,hours,0,NA,75,NA,NA,NA,26201,nmol/L
1469,262,human,10500603,(-)-Epigallocatechin 3-O-gallate,Flavanols,458,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,20,NA,NA,NA,26201,nmol/L
1473,262,human,10511803,"4',4""-O-Dimethylepigallocatechin 3-O-gallate",Flavanols,486,?-glucuronidase and sulfatase,TRUE,0.25,hours,0,NA,5,NA,SD,NA,26201,nmol/L
1473,262,human,10511803,"4',4""-O-Dimethylepigallocatechin 3-O-gallate",Flavanols,486,?-glucuronidase and sulfatase,TRUE,1,hours,0,NA,20,NA,NA,NA,26201,nmol/L
1473,262,human,10511803,"4',4""-O-Dimethylepigallocatechin 3-O-gallate",Flavanols,486,?-glucuronidase and sulfatase,TRUE,2,hours,0,NA,22,NA,NA,NA,26201,nmol/L
1473,262,human,10511803,"4',4""-O-Dimethylepigallocatechin 3-O-gallate",Flavanols,486,?-glucuronidase and sulfatase,TRUE,5,hours,0,NA,10,NA,NA,NA,26201,nmol/L
1473,262,human,10511803,"4',4""-O-Dimethylepigallocatechin 3-O-gallate",Flavanols,486,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,0,NA,NA,NA,26201,nmol/L
1475,262,human,30600803,"5-(3',5'-dihydroxyphenyl)-?-valerolactone",Hydroxyphenylpentanoic acids,208,?-glucuronidase and sulfatase,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,µmol/L
1481,263,human,10500603,(-)-Epigallocatechin 3-O-gallate,Flavanols,458,?-glucuronidase and sulfatase,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,nmol/L
1482,263,human,10511803,"4',4""-O-Dimethylepigallocatechin 3-O-gallate",Flavanols,486,?-glucuronidase and sulfatase,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,nmol/L
1492,267,mouse,10500603,(-)-Epigallocatechin 3-O-gallate,Flavanols,458,?-glucuronidase and sulfatase,FALSE,3,days,0,NA,63.3,39.3,SD,NA,NA,0
1498,267,mouse,10511803,"4',4""-O-Dimethylepigallocatechin 3-O-gallate",Flavanols,486,?-glucuronidase and sulfatase,FALSE,3,days,0,NA,31,10.5,SD,NA,NA,0
1493,268,mouse,10500603,(-)-Epigallocatechin 3-O-gallate,Flavanols,458,?-glucuronidase and sulfatase,FALSE,3,days,0,NA,90.6,12.5,SD,NA,NA,0
1499,268,mouse,10511803,"4',4""-O-Dimethylepigallocatechin 3-O-gallate",Flavanols,486,?-glucuronidase and sulfatase,FALSE,3,days,0,NA,36.7,11.5,SD,NA,NA,0
1494,269,mouse,10500603,(-)-Epigallocatechin 3-O-gallate,Flavanols,458,?-glucuronidase and sulfatase,FALSE,3,days,0,NA,22.4,9.6,SD,NA,NA,0
1500,269,mouse,10511803,"4',4""-O-Dimethylepigallocatechin 3-O-gallate",Flavanols,486,?-glucuronidase and sulfatase,FALSE,3,days,0,NA,15.5,5.8,SD,NA,NA,0
1513,270,rat,10500203,(-)-Epicatechin,Flavanols,290,None,FALSE,1,days,0,NA,4.3,NA,NA,NA,NA,µmol/L
1516,270,rat,10500203,(-)-Epicatechin,Flavanols,290,?-glucuronidase,FALSE,1,days,0,NA,50,NA,NA,NA,NA,µmol/L
1519,270,rat,10511203,3'-O-Methylepicatechin,Flavanols,304,None,FALSE,1,days,0,NA,1.2,NA,NA,NA,NA,µmol/L
1522,270,rat,10511203,3'-O-Methylepicatechin,Flavanols,304,?-glucuronidase,FALSE,1,days,0,NA,16,NA,NA,NA,NA,µmol/L
1514,271,rat,10500203,(-)-Epicatechin,Flavanols,290,None,FALSE,5,days,0,NA,5,NA,NA,NA,NA,µmol/L
1517,271,rat,10500203,(-)-Epicatechin,Flavanols,290,?-glucuronidase,FALSE,5,days,0,NA,54,NA,NA,NA,NA,µmol/L
1520,271,rat,10511203,3'-O-Methylepicatechin,Flavanols,304,None,FALSE,5,days,0,NA,1.5,NA,NA,NA,NA,µmol/L
1523,271,rat,10511203,3'-O-Methylepicatechin,Flavanols,304,?-glucuronidase,FALSE,5,days,0,NA,22,NA,NA,NA,NA,µmol/L
1515,272,rat,10500203,(-)-Epicatechin,Flavanols,290,None,FALSE,10,days,0,NA,3.7,NA,NA,NA,NA,µmol/L
1518,272,rat,10500203,(-)-Epicatechin,Flavanols,290,?-glucuronidase,FALSE,10,days,0,NA,51,NA,NA,NA,NA,µmol/L
1521,272,rat,10511203,3'-O-Methylepicatechin,Flavanols,304,None,FALSE,10,days,0,NA,1,NA,NA,NA,NA,µmol/L
1524,272,rat,10511203,3'-O-Methylepicatechin,Flavanols,304,?-glucuronidase,FALSE,10,days,0,NA,20,NA,NA,NA,NA,µmol/L
1527,273,human,10501203,Theaflavin,Flavanols,564,?-glucuronidase and sulfatase,TRUE,0.5,hours,0,NA,0.2,NA,NA,NA,NA,µg/L
1527,273,human,10501203,Theaflavin,Flavanols,564,?-glucuronidase and sulfatase,TRUE,1,hours,0,NA,0.25,NA,NA,NA,NA,µg/L
1527,273,human,10501203,Theaflavin,Flavanols,564,?-glucuronidase and sulfatase,TRUE,2,hours,0,NA,0.75,NA,NA,NA,NA,µg/L
1527,273,human,10501203,Theaflavin,Flavanols,564,?-glucuronidase and sulfatase,TRUE,7,hours,0,NA,0.1,NA,NA,NA,NA,µg/L
1527,273,human,10501203,Theaflavin,Flavanols,564,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,0,NA,NA,NA,NA,µg/L
1539,277,human,10500203,(-)-Epicatechin,Flavanols,290,None,FALSE,1,hours,NA,NA,443.6,NA,NA,NA,NA,ng/mL
1540,277,human,10511403,Epicatechin 3'-O-glucuronide,Flavanols,466,None,FALSE,1,hours,NA,NA,5246.2,NA,NA,NA,NA,ng/mL
1542,277,human,10511303,4'-O-Methyl-(-)-epicatechin 3'-O-glucuronide,Flavanols,480,None,FALSE,1,hours,NA,NA,292.9,NA,NA,NA,NA,ng/mL
1544,277,human,10511203,3'-O-Methylepicatechin,Flavanols,304,None,FALSE,1,hours,NA,NA,161.2,NA,NA,NA,NA,ng/mL
1658,288,rat,10500103,(+)-Catechin,Flavanols,290,None,FALSE,2,hours,NA,NA,0.85,NA,NA,NA,NA,µmol/L
1659,288,rat,10500203,(-)-Epicatechin,Flavanols,290,None,FALSE,2,hours,NA,NA,1.28,NA,NA,NA,NA,µmol/L
1669,290,human,30100903,4-Hydroxybenzoic acid,Hydroxybenzoic acids,138,?-glucuronidase and sulfatase,FALSE,24,hours,NA,NA,9.73,0.5,SEM,NA,NA,µmol/L
1675,290,human,30306603,Phenylacetic acid,Hydroxyphenylacetic acids,152,?-glucuronidase and sulfatase,FALSE,24,hours,NA,NA,20.21,1.2,SEM,NA,NA,µmol/L
1679,290,human,30100403,Vanillic acid,Hydroxybenzoic acids,168,?-glucuronidase and sulfatase,FALSE,24,hours,NA,NA,2.71,0.31,SEM,NA,NA,µmol/L
1683,290,human,30112703,3-Hydroxyhippuric acid,Hydroxybenzoic acids,195,?-glucuronidase and sulfatase,FALSE,24,hours,NA,NA,0.48,0.18,SEM,NA,NA,µmol/L
1687,290,human,30112603,4-Hydroxyhippuric acid,Hydroxybenzoic acids,195,?-glucuronidase and sulfatase,FALSE,24,hours,NA,NA,0.11,0.02,SEM,NA,NA,µmol/L
1691,290,human,30600503,"5-(3',4',-dihydroxyphenyl)-?-valerolactone",Hydroxyphenylpentanoic acids,208,?-glucuronidase and sulfatase,FALSE,24,hours,NA,NA,0.48,0.09,SEM,NA,NA,µmol/L
1695,290,human,30306003,3-Hydroxyphenylacetic acid,Hydroxyphenylacetic acids,152,?-glucuronidase and sulfatase,FALSE,24,hours,NA,NA,0.12,0.02,SEM,NA,NA,µmol/L
1699,290,human,30304803,"3,4-Dihydroxyphenylacetic acid",Hydroxyphenylacetic acids,168,?-glucuronidase and sulfatase,FALSE,24,hours,NA,NA,0.11,0.02,SEM,NA,NA,µmol/L
1703,290,human,30506603,3-Hydroxyphenylpropionic acid,Hydroxyphenylpropanoic acids,166,?-glucuronidase and sulfatase,FALSE,24,hours,NA,NA,0.23,0.08,SEM,NA,NA,µmol/L
1707,290,human,30200503,Caffeic acid,Hydroxycinnamic acids,180,?-glucuronidase and sulfatase,FALSE,24,hours,NA,NA,0.08,0.01,SEM,NA,NA,µmol/L
1713,290,human,30200103,p-Coumaric acid,Hydroxycinnamic acids,164,?-glucuronidase and sulfatase,FALSE,24,hours,NA,NA,0.03,0.005,SEM,NA,NA,µmol/L
1717,290,human,30200803,Ferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,FALSE,24,hours,NA,NA,0.21,0.02,SEM,NA,NA,µmol/L
1721,290,human,30100203,Protocatechuic acid,Hydroxybenzoic acids,154,?-glucuronidase and sulfatase,FALSE,24,hours,NA,NA,10.52,1.61,SEM,NA,NA,µmol/L
1727,290,human,30506303,Dihydrocaffeic acid,Hydroxyphenylpropanoic acids,182,?-glucuronidase and sulfatase,FALSE,24,hours,NA,NA,0.2,0.04,SEM,NA,NA,µmol/L
1670,291,human,30100903,4-Hydroxybenzoic acid,Hydroxybenzoic acids,138,?-glucuronidase and sulfatase,FALSE,24,hours,NA,NA,9.37,0.46,SEM,NA,NA,µmol/L
1676,291,human,30306603,Phenylacetic acid,Hydroxyphenylacetic acids,152,?-glucuronidase and sulfatase,FALSE,24,hours,NA,NA,19.21,1.28,SEM,NA,NA,µmol/L
1680,291,human,30100403,Vanillic acid,Hydroxybenzoic acids,168,?-glucuronidase and sulfatase,FALSE,24,hours,NA,NA,2.8,0.34,SEM,NA,NA,µmol/L
1684,291,human,30112703,3-Hydroxyhippuric acid,Hydroxybenzoic acids,195,?-glucuronidase and sulfatase,FALSE,24,hours,NA,NA,0.3,0.1,SEM,NA,NA,µmol/L
1688,291,human,30112603,4-Hydroxyhippuric acid,Hydroxybenzoic acids,195,?-glucuronidase and sulfatase,FALSE,24,hours,NA,NA,0.09,0.01,SEM,NA,NA,µmol/L
1692,291,human,30600503,"5-(3',4',-dihydroxyphenyl)-?-valerolactone",Hydroxyphenylpentanoic acids,208,?-glucuronidase and sulfatase,FALSE,24,hours,NA,NA,0.11,0.04,SEM,NA,NA,µmol/L
1696,291,human,30306003,3-Hydroxyphenylacetic acid,Hydroxyphenylacetic acids,152,?-glucuronidase and sulfatase,FALSE,24,hours,NA,NA,0.06,0.02,SEM,NA,NA,µmol/L
1700,291,human,30304803,"3,4-Dihydroxyphenylacetic acid",Hydroxyphenylacetic acids,168,?-glucuronidase and sulfatase,FALSE,24,hours,NA,NA,0.1,0.02,SEM,NA,NA,µmol/L
1704,291,human,30506603,3-Hydroxyphenylpropionic acid,Hydroxyphenylpropanoic acids,166,?-glucuronidase and sulfatase,FALSE,24,hours,NA,NA,0.16,0.04,SEM,NA,NA,µmol/L
1708,291,human,30200503,Caffeic acid,Hydroxycinnamic acids,180,?-glucuronidase and sulfatase,FALSE,24,hours,NA,NA,0.09,0.01,SEM,NA,NA,µmol/L
1714,291,human,30200103,p-Coumaric acid,Hydroxycinnamic acids,164,?-glucuronidase and sulfatase,FALSE,24,hours,NA,NA,0.03,0.004,SEM,NA,NA,µmol/L
1718,291,human,30200803,Ferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,FALSE,24,hours,NA,NA,0.22,0.02,SEM,NA,NA,µmol/L
1722,291,human,30100203,Protocatechuic acid,Hydroxybenzoic acids,154,?-glucuronidase and sulfatase,FALSE,24,hours,NA,NA,10.09,1.57,SEM,NA,NA,µmol/L
1728,291,human,30506303,Dihydrocaffeic acid,Hydroxyphenylpropanoic acids,182,?-glucuronidase and sulfatase,FALSE,24,hours,NA,NA,0.19,0.04,SEM,NA,NA,µmol/L
1729,292,human,30100903,4-Hydroxybenzoic acid,Hydroxybenzoic acids,138,?-glucuronidase and sulfatase,FALSE,2.5,hours,6177.8,824.05,6527.09,234.47,SD,NA,NA,nmol/L
1731,292,human,30103603,3-Hydroxybenzoic acid,Hydroxybenzoic acids,138,?-glucuronidase and sulfatase,FALSE,2.5,hours,0,0,0,0,SD,NA,NA,nmol/L
1733,292,human,30100403,Vanillic acid,Hydroxybenzoic acids,168,?-glucuronidase and sulfatase,FALSE,2.5,hours,2821.25,478.51,3087.02,273.06,SD,NA,NA,nmol/L
1735,292,human,30112603,4-Hydroxyhippuric acid,Hydroxybenzoic acids,195,?-glucuronidase and sulfatase,FALSE,2.5,hours,14.56,1.47,11.46,0.11,SD,NA,NA,nmol/L
1737,292,human,30306603,Phenylacetic acid,Hydroxyphenylacetic acids,152,?-glucuronidase and sulfatase,FALSE,2.5,hours,8481.61,2343.5,8733.33,2384.11,SD,NA,NA,nmol/L
1739,292,human,30306003,3-Hydroxyphenylacetic acid,Hydroxyphenylacetic acids,152,?-glucuronidase and sulfatase,FALSE,2.5,hours,986.95,143.93,939.5,52.28,SD,NA,NA,nmol/L
1741,292,human,30304803,"3,4-Dihydroxyphenylacetic acid",Hydroxyphenylacetic acids,168,?-glucuronidase and sulfatase,FALSE,2.5,hours,406.28,112.62,385.83,30.04,SD,NA,NA,nmol/L
1743,292,human,30305203,Homovanillic acid,Hydroxyphenylacetic acids,182,?-glucuronidase and sulfatase,FALSE,2.5,hours,755.81,189.16,571.49,162.27,SD,NA,NA,nmol/L
1745,292,human,30506603,3-Hydroxyphenylpropionic acid,Hydroxyphenylpropanoic acids,166,?-glucuronidase and sulfatase,FALSE,2.5,hours,2038.17,367.6,1780.23,335.28,SD,NA,NA,nmol/L
1747,292,human,30200503,Caffeic acid,Hydroxycinnamic acids,180,?-glucuronidase and sulfatase,FALSE,2.5,hours,509.99,95.05,484.26,24.04,SD,NA,NA,nmol/L
1749,292,human,30201303,m-Coumaric acid,Hydroxycinnamic acids,164,?-glucuronidase and sulfatase,FALSE,2.5,hours,17.94,9.58,22.93,4.98,SD,NA,NA,nmol/L
1751,292,human,30200103,p-Coumaric acid,Hydroxycinnamic acids,164,?-glucuronidase and sulfatase,FALSE,2.5,hours,29.29,0.46,19.14,2.66,SD,NA,NA,nmol/L
1753,292,human,30200803,Ferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,FALSE,2.5,hours,46.5,2.68,25.38,12.68,SD,NA,NA,nmol/L
1755,292,human,30100203,Protocatechuic acid,Hydroxybenzoic acids,154,?-glucuronidase and sulfatase,FALSE,2.5,hours,4553.05,792.78,4222.13,265.67,SD,NA,NA,nmol/L
1757,292,human,30506303,Dihydrocaffeic acid,Hydroxyphenylpropanoic acids,182,?-glucuronidase and sulfatase,FALSE,2.5,hours,2880.36,365.83,2787.25,14.53,SD,NA,NA,nmol/L
1759,292,human,30204303,Isoferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,FALSE,2.5,hours,71.52,26.28,66.74,5.61,SD,NA,NA,nmol/L
1325,297,rat,30112903,Hippuric acid,Hydroxybenzoic acids,179,?-glucuronidase and sulfatase,FALSE,8,days,0,NA,65,NA,NA,NA,NA,µmol/L
1446,298,human,30600503,"5-(3',4',-dihydroxyphenyl)-?-valerolactone",Hydroxyphenylpentanoic acids,208,?-glucuronidase and sulfatase,TRUE,3,hours,0,NA,12,NA,NA,NA,29801,ng/mL
1446,298,human,30600503,"5-(3',4',-dihydroxyphenyl)-?-valerolactone",Hydroxyphenylpentanoic acids,208,?-glucuronidase and sulfatase,TRUE,5,hours,0,NA,30,NA,NA,NA,29801,ng/mL
1446,298,human,30600503,"5-(3',4',-dihydroxyphenyl)-?-valerolactone",Hydroxyphenylpentanoic acids,208,?-glucuronidase and sulfatase,TRUE,8,hours,0,NA,23,NA,NA,NA,29801,ng/mL
1446,298,human,30600503,"5-(3',4',-dihydroxyphenyl)-?-valerolactone",Hydroxyphenylpentanoic acids,208,?-glucuronidase and sulfatase,TRUE,12,hours,0,NA,24.5,NA,NA,NA,29801,ng/mL
1446,298,human,30600503,"5-(3',4',-dihydroxyphenyl)-?-valerolactone",Hydroxyphenylpentanoic acids,208,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,5,NA,NA,NA,29801,ng/mL
1448,298,human,30600703,"5-(3',4',5'-trihydroxyphenyl)-?-valerolactone",Hydroxyphenylpentanoic acids,224,?-glucuronidase and sulfatase,TRUE,3,hours,0,NA,2.6,NA,NA,NA,29801,ng/mL
1448,298,human,30600703,"5-(3',4',5'-trihydroxyphenyl)-?-valerolactone",Hydroxyphenylpentanoic acids,224,?-glucuronidase and sulfatase,TRUE,5,hours,0,NA,15.5,NA,NA,NA,29801,ng/mL
1448,298,human,30600703,"5-(3',4',5'-trihydroxyphenyl)-?-valerolactone",Hydroxyphenylpentanoic acids,224,?-glucuronidase and sulfatase,TRUE,8,hours,0,NA,9.5,NA,NA,NA,29801,ng/mL
1448,298,human,30600703,"5-(3',4',5'-trihydroxyphenyl)-?-valerolactone",Hydroxyphenylpentanoic acids,224,?-glucuronidase and sulfatase,TRUE,12,hours,0,NA,6.5,NA,NA,NA,29801,ng/mL
1448,298,human,30600703,"5-(3',4',5'-trihydroxyphenyl)-?-valerolactone",Hydroxyphenylpentanoic acids,224,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,1,NA,NA,NA,29801,ng/mL
1845,300,human,10100903,Cyanidin 3-O-glucoside,Anthocyanins,449,None,TRUE,0.5,hours,0,NA,33,NA,SEM,NA,30001,nmol/L
1845,300,human,10100903,Cyanidin 3-O-glucoside,Anthocyanins,449,None,TRUE,1,hours,0,NA,39,NA,SEM,NA,30001,nmol/L
1845,300,human,10100903,Cyanidin 3-O-glucoside,Anthocyanins,449,None,TRUE,2,hours,0,NA,31,NA,SEM,NA,30001,nmol/L
1845,300,human,10100903,Cyanidin 3-O-glucoside,Anthocyanins,449,None,TRUE,4,hours,0,NA,10,NA,SEM,NA,30001,nmol/L
1845,300,human,10100903,Cyanidin 3-O-glucoside,Anthocyanins,449,None,TRUE,6,hours,0,NA,6,NA,SEM,NA,30001,nmol/L
1847,300,human,10105303,Cyanidin 3-O-sambubioside,Anthocyanins,581,None,TRUE,0.5,hours,0,NA,30,NA,SEM,NA,30001,nmol/L
1847,300,human,10105303,Cyanidin 3-O-sambubioside,Anthocyanins,581,None,TRUE,1,hours,0,NA,35,NA,SEM,NA,30001,nmol/L
1847,300,human,10105303,Cyanidin 3-O-sambubioside,Anthocyanins,581,None,TRUE,2,hours,0,NA,37,NA,SEM,NA,30001,nmol/L
1847,300,human,10105303,Cyanidin 3-O-sambubioside,Anthocyanins,581,None,TRUE,4,hours,0,NA,25,NA,SEM,NA,30001,nmol/L
1847,300,human,10105303,Cyanidin 3-O-sambubioside,Anthocyanins,581,None,TRUE,6,hours,0,NA,15,NA,SEM,NA,30001,nmol/L
1880,311,human,10100903,Cyanidin 3-O-glucoside,Anthocyanins,449,None,FALSE,1,hours,0,NA,1.98,0.55,SD,NA,NA,ng/mL
1882,311,human,10101603,Cyanidin 3-O-(6''-malonyl-glucoside),Anthocyanins,535,None,FALSE,1,hours,0,NA,0.38,0.06,SD,NA,NA,ng/mL
1884,311,human,10103103,Delphinidin 3-O-glucoside,Anthocyanins,465,None,FALSE,1,hours,0,NA,0.2,0.04,SD,NA,NA,ng/mL
1886,312,rat,10117403,Cyanidin 3-O-(2-O-(6-O-(E)-caffeoyl-D glucoside)-D-glucoside)-5-O-D-glucoside,Anthocyanins,935,None,TRUE,10,minutes,0,NA,9,NA,SD,NA,31201,pmol/mL
1886,312,rat,10117403,Cyanidin 3-O-(2-O-(6-O-(E)-caffeoyl-D glucoside)-D-glucoside)-5-O-D-glucoside,Anthocyanins,935,None,TRUE,15,minutes,0,NA,5,NA,SD,NA,31201,pmol/mL
1886,312,rat,10117403,Cyanidin 3-O-(2-O-(6-O-(E)-caffeoyl-D glucoside)-D-glucoside)-5-O-D-glucoside,Anthocyanins,935,None,TRUE,30,minutes,0,NA,2.5,NA,SD,NA,31201,pmol/mL
1886,312,rat,10117403,Cyanidin 3-O-(2-O-(6-O-(E)-caffeoyl-D glucoside)-D-glucoside)-5-O-D-glucoside,Anthocyanins,935,None,TRUE,60,minutes,0,NA,2,NA,SD,NA,31201,pmol/mL
1886,312,rat,10117403,Cyanidin 3-O-(2-O-(6-O-(E)-caffeoyl-D glucoside)-D-glucoside)-5-O-D-glucoside,Anthocyanins,935,None,TRUE,180,minutes,0,NA,0,NA,SD,NA,31201,pmol/mL
1888,312,rat,10114903,Peonidin 3-O-(2-O-(6-O-(E)-caffeoyl-D-glucosyl)-D-glucoside)-5-O-D-glucoside,Anthocyanins,949,None,TRUE,10,minutes,0,NA,15,NA,SD,NA,31201,pmol/mL
1888,312,rat,10114903,Peonidin 3-O-(2-O-(6-O-(E)-caffeoyl-D-glucosyl)-D-glucoside)-5-O-D-glucoside,Anthocyanins,949,None,TRUE,15,minutes,0,NA,7.5,NA,SD,NA,31201,pmol/mL
1888,312,rat,10114903,Peonidin 3-O-(2-O-(6-O-(E)-caffeoyl-D-glucosyl)-D-glucoside)-5-O-D-glucoside,Anthocyanins,949,None,TRUE,30,minutes,0,NA,3,NA,SD,NA,31201,pmol/mL
1888,312,rat,10114903,Peonidin 3-O-(2-O-(6-O-(E)-caffeoyl-D-glucosyl)-D-glucoside)-5-O-D-glucoside,Anthocyanins,949,None,TRUE,60,minutes,0,NA,2,NA,SD,NA,31201,pmol/mL
1888,312,rat,10114903,Peonidin 3-O-(2-O-(6-O-(E)-caffeoyl-D-glucosyl)-D-glucoside)-5-O-D-glucoside,Anthocyanins,949,None,TRUE,180,minutes,0,NA,0,NA,SD,NA,31201,pmol/mL
1898,317,rat,10116503,4-O-Methyldelphinidin 3-O-D-glucoside,Anthocyanins,479,None,TRUE,15,minutes,0,NA,0.01,NA,NA,NA,NA,µmol/L
1898,317,rat,10116503,4-O-Methyldelphinidin 3-O-D-glucoside,Anthocyanins,479,None,TRUE,30,minutes,0,NA,0.02,NA,NA,NA,NA,µmol/L
1898,317,rat,10116503,4-O-Methyldelphinidin 3-O-D-glucoside,Anthocyanins,479,None,TRUE,60,minutes,0,NA,0.03,NA,NA,NA,NA,µmol/L
1898,317,rat,10116503,4-O-Methyldelphinidin 3-O-D-glucoside,Anthocyanins,479,None,TRUE,120,minutes,0,NA,0.02,NA,NA,NA,NA,µmol/L
1898,317,rat,10116503,4-O-Methyldelphinidin 3-O-D-glucoside,Anthocyanins,479,None,TRUE,240,minutes,0,NA,0,NA,NA,NA,NA,µmol/L
1899,317,rat,10103103,Delphinidin 3-O-glucoside,Anthocyanins,465,None,TRUE,15,minutes,0.4,NA,0.2,NA,NA,NA,NA,µmol/L
1899,317,rat,10103103,Delphinidin 3-O-glucoside,Anthocyanins,465,None,TRUE,30,minutes,0.4,NA,0.31,NA,NA,NA,NA,µmol/L
1899,317,rat,10103103,Delphinidin 3-O-glucoside,Anthocyanins,465,None,TRUE,60,minutes,0.4,NA,0.12,NA,NA,NA,NA,µmol/L
