bc.no,inter,species,cicon,compound,subclass,mol.wt,hydrolysis,timecourse,cumulative,source.graphno,metab.graphno,timepoint,timepoint2,timepoint3,timepoint4,timepoint5,time.unit,baseline.conc,baseline.error,conc,conc.error,metab.measure,error.measure
1636,285,human,30304803,"3,4-Dihydroxyphenylacetic acid",Hydroxyphenylacetic acids,168,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28501,9,NA,NA,NA,NA,hours,18,NA,31,NA,nmol/g creatinine,NA
1636,285,human,30304803,"3,4-Dihydroxyphenylacetic acid",Hydroxyphenylacetic acids,168,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28501,24,NA,NA,NA,NA,hours,18,NA,60,NA,nmol/g creatinine,NA
1636,285,human,30304803,"3,4-Dihydroxyphenylacetic acid",Hydroxyphenylacetic acids,168,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28501,28,NA,NA,NA,NA,hours,18,NA,40,NA,nmol/g creatinine,NA
1637,285,human,30103603,3-Hydroxybenzoic acid,Hydroxybenzoic acids,138,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28501,3,6,9,24,48,hours,0,NA,1,NA,nmol/g creatinine,NA
1637,285,human,30103603,3-Hydroxybenzoic acid,Hydroxybenzoic acids,138,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28501,6,NA,NA,NA,NA,hours,0,NA,1,NA,nmol/g creatinine,NA
1637,285,human,30103603,3-Hydroxybenzoic acid,Hydroxybenzoic acids,138,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28501,9,NA,NA,NA,NA,hours,0,NA,1,NA,nmol/g creatinine,NA
1637,285,human,30103603,3-Hydroxybenzoic acid,Hydroxybenzoic acids,138,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28501,24,NA,NA,NA,NA,hours,0,NA,5,NA,nmol/g creatinine,NA
1637,285,human,30103603,3-Hydroxybenzoic acid,Hydroxybenzoic acids,138,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28501,48,NA,NA,NA,NA,hours,0,NA,3,NA,nmol/g creatinine,NA
1638,285,human,30100903,4-Hydroxybenzoic acid,Hydroxybenzoic acids,138,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28602,24,48,NA,NA,NA,hours,54.2,8.1,33.7,6.4,nmol/g creatinine,SEM
1638,285,human,30100903,4-Hydroxybenzoic acid,Hydroxybenzoic acids,138,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28602,48,NA,NA,NA,NA,hours,54.2,8.1,41.2,10.4,nmol/g creatinine,SEM
1639,285,human,30112603,4-Hydroxyhippuric acid,Hydroxybenzoic acids,195,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28602,24,48,NA,NA,NA,hours,71.1,13.6,63.6,13.1,nmol/g creatinine,SEM
1639,285,human,30112603,4-Hydroxyhippuric acid,Hydroxybenzoic acids,195,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28602,48,NA,NA,NA,NA,hours,71.1,13.6,90.5,21.3,nmol/g creatinine,SEM
1640,285,human,30306603,Phenylacetic acid,Hydroxyphenylacetic acids,152,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28602,24,48,NA,NA,NA,hours,70.1,11.3,30.5,9.1,nmol/g creatinine,SEM
1640,285,human,30306603,Phenylacetic acid,Hydroxyphenylacetic acids,152,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28602,48,NA,NA,NA,NA,hours,70.1,11.3,36.8,8.1,nmol/g creatinine,SEM
1641,285,human,30200803,Ferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28501,3,6,9,24,48,hours,140,NA,18,NA,nmol/g creatinine,NA
1641,285,human,30200803,Ferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28501,6,NA,NA,NA,NA,hours,140,NA,18,NA,nmol/g creatinine,NA
1641,285,human,30200803,Ferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28501,9,NA,NA,NA,NA,hours,140,NA,15,NA,nmol/g creatinine,NA
1641,285,human,30200803,Ferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28501,24,NA,NA,NA,NA,hours,140,NA,160,NA,nmol/g creatinine,NA
1641,285,human,30200803,Ferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28501,48,NA,NA,NA,NA,hours,140,NA,310,NA,nmol/g creatinine,NA
1642,285,human,30306003,3-Hydroxyphenylacetic acid,Hydroxyphenylacetic acids,152,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28501,3,6,9,24,48,hours,25,NA,15,NA,nmol/g creatinine,NA
1642,285,human,30306003,3-Hydroxyphenylacetic acid,Hydroxyphenylacetic acids,152,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28501,6,NA,NA,NA,NA,hours,25,NA,15,NA,nmol/g creatinine,NA
1642,285,human,30306003,3-Hydroxyphenylacetic acid,Hydroxyphenylacetic acids,152,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28501,9,NA,NA,NA,NA,hours,25,NA,20,NA,nmol/g creatinine,NA
1642,285,human,30306003,3-Hydroxyphenylacetic acid,Hydroxyphenylacetic acids,152,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28501,24,NA,NA,NA,NA,hours,25,NA,50,NA,nmol/g creatinine,NA
1642,285,human,30306003,3-Hydroxyphenylacetic acid,Hydroxyphenylacetic acids,152,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28501,48,NA,NA,NA,NA,hours,25,NA,160,NA,nmol/g creatinine,NA
1643,285,human,30506603,3-Hydroxyphenylpropionic acid,Hydroxyphenylpropanoic acids,166,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28501,3,6,9,24,48,hours,5.5,NA,2.5,NA,nmol/g creatinine,NA
1643,285,human,30506603,3-Hydroxyphenylpropionic acid,Hydroxyphenylpropanoic acids,166,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28501,6,NA,NA,NA,NA,hours,5.5,NA,2.75,NA,nmol/g creatinine,NA
1643,285,human,30506603,3-Hydroxyphenylpropionic acid,Hydroxyphenylpropanoic acids,166,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28501,9,NA,NA,NA,NA,hours,5.5,NA,3,NA,nmol/g creatinine,NA
1643,285,human,30506603,3-Hydroxyphenylpropionic acid,Hydroxyphenylpropanoic acids,166,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28501,24,NA,NA,NA,NA,hours,5.5,NA,10,NA,nmol/g creatinine,NA
1643,285,human,30506603,3-Hydroxyphenylpropionic acid,Hydroxyphenylpropanoic acids,166,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28501,48,NA,NA,NA,NA,hours,5.5,NA,13,NA,nmol/g creatinine,NA
1644,285,human,30506303,Dihydrocaffeic acid,Hydroxyphenylpropanoic acids,182,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28602,24,48,NA,NA,NA,hours,3.1,0.7,36.8,8.1,nmol/g creatinine,SEM
1644,285,human,30506303,Dihydrocaffeic acid,Hydroxyphenylpropanoic acids,182,?-glucuronidase and sulfatase,TRUE,FALSE,NA,28602,48,NA,NA,NA,NA,hours,3.1,0.7,2.4,0.7,nmol/g creatinine,SEM
1660,289,rat,10503303,Procyanidin dimer B1,Flavanols,578,None,FALSE,TRUE,NA,NA,4,NA,NA,NA,NA,hours,NA,NA,7.5,NA,µg,NA
1661,289,rat,10503403,Procyanidin dimer B2,Flavanols,578,None,FALSE,TRUE,NA,NA,4,NA,NA,NA,NA,hours,NA,NA,4.2,NA,µg,NA
1662,289,rat,10503503,Procyanidin dimer B3,Flavanols,578,None,FALSE,TRUE,NA,NA,4,NA,NA,NA,NA,hours,NA,NA,6.4,NA,µg,NA
1663,289,rat,10503603,Procyanidin dimer B4,Flavanols,578,None,FALSE,TRUE,NA,NA,4,NA,NA,NA,NA,hours,NA,NA,3,NA,µg,NA
1664,289,rat,10505503,Procyanidin trimer C2,Flavanols,866,None,FALSE,TRUE,NA,NA,4,NA,NA,NA,NA,hours,NA,NA,13,NA,µg,NA
1665,290,human,10500203,(-)-Epicatechin,Flavanols,290,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,0.24,0.06,µmol,SEM
1666,291,human,10500203,(-)-Epicatechin,Flavanols,290,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,0.007,0.003,µmol,SEM
1667,290,human,30100903,4-Hydroxybenzoic acid,Hydroxybenzoic acids,138,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,37.34,5.57,µmol,SEM
1668,291,human,30100903,4-Hydroxybenzoic acid,Hydroxybenzoic acids,138,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,35.69,5.59,µmol,SEM
1671,290,human,30103603,3-Hydroxybenzoic acid,Hydroxybenzoic acids,138,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,2.29,0.94,µmol,SEM
1672,291,human,30103603,3-Hydroxybenzoic acid,Hydroxybenzoic acids,138,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,1.58,0.43,µmol,SEM
1673,290,human,30306603,Phenylacetic acid,Hydroxyphenylacetic acids,152,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,49.3,7.57,µmol,SEM
1674,291,human,30306603,Phenylacetic acid,Hydroxyphenylacetic acids,152,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,42.77,5.51,µmol,SEM
1677,290,human,30100403,Vanillic acid,Hydroxybenzoic acids,168,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,52.44,10.06,µmol,SEM
1678,291,human,30100403,Vanillic acid,Hydroxybenzoic acids,168,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,21.11,4.24,µmol,SEM
1681,290,human,30112703,3-Hydroxyhippuric acid,Hydroxybenzoic acids,195,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,136.69,24.5,µmol,SEM
1682,291,human,30112703,3-Hydroxyhippuric acid,Hydroxybenzoic acids,195,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,176.76,29.96,µmol,SEM
1685,290,human,30112603,4-Hydroxyhippuric acid,Hydroxybenzoic acids,195,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,57.8,8.68,µmol,SEM
1686,291,human,30112603,4-Hydroxyhippuric acid,Hydroxybenzoic acids,195,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,57.3,8.83,µmol,SEM
1689,290,human,30600503,"5-(3',4',-dihydroxyphenyl)-?-valerolactone",Hydroxyphenylpentanoic acids,208,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,34.13,7.95,µmol,SEM
1690,291,human,30600503,"5-(3',4',-dihydroxyphenyl)-?-valerolactone",Hydroxyphenylpentanoic acids,208,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,7.27,1.69,µmol,SEM
1693,290,human,30306003,3-Hydroxyphenylacetic acid,Hydroxyphenylacetic acids,152,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,31.23,7.29,µmol,SEM
1694,291,human,30306003,3-Hydroxyphenylacetic acid,Hydroxyphenylacetic acids,152,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,14.93,3.53,µmol,SEM
1697,290,human,30304803,"3,4-Dihydroxyphenylacetic acid",Hydroxyphenylacetic acids,168,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,1.44,0.27,µmol,SEM
1698,291,human,30304803,"3,4-Dihydroxyphenylacetic acid",Hydroxyphenylacetic acids,168,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,0.82,0.1,µmol,SEM
1701,290,human,30506603,3-Hydroxyphenylpropionic acid,Hydroxyphenylpropanoic acids,166,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,4.74,2.2,µmol,SEM
1702,291,human,30506603,3-Hydroxyphenylpropionic acid,Hydroxyphenylpropanoic acids,166,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,6.23,2.13,µmol,SEM
1705,290,human,30200503,Caffeic acid,Hydroxycinnamic acids,180,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,0.07,0.02,µmol,SEM
1706,291,human,30200503,Caffeic acid,Hydroxycinnamic acids,180,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,0.19,0.07,µmol,SEM
1709,290,human,30201303,m-Coumaric acid,Hydroxycinnamic acids,164,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,71,0.4,µmol,SEM
1710,291,human,30201303,m-Coumaric acid,Hydroxycinnamic acids,164,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,0.6,0.14,µmol,SEM
1711,290,human,30200103,p-Coumaric acid,Hydroxycinnamic acids,164,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,0.31,0.06,µmol,SEM
1712,291,human,30200103,p-Coumaric acid,Hydroxycinnamic acids,164,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,0.32,0.08,µmol,SEM
1715,290,human,30200803,Ferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,4.28,0.99,µmol,SEM
1716,291,human,30200803,Ferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,5.39,1.17,µmol,SEM
1719,290,human,30100203,Protocatechuic acid,Hydroxybenzoic acids,154,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,34.47,6.48,µmol,SEM
1720,291,human,30100203,Protocatechuic acid,Hydroxybenzoic acids,154,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,29.7,4.29,µmol,SEM
1723,290,human,30305203,Homovanillic acid,Hydroxyphenylacetic acids,182,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,34.82,6.9,µmol,SEM
1724,291,human,30305203,Homovanillic acid,Hydroxyphenylacetic acids,182,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,35,6.75,µmol,SEM
1725,290,human,30506303,Dihydrocaffeic acid,Hydroxyphenylpropanoic acids,182,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,2.92,0.56,µmol,SEM
1726,291,human,30506303,Dihydrocaffeic acid,Hydroxyphenylpropanoic acids,182,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,4.29,0.72,µmol,SEM
1730,292,human,30100903,4-Hydroxybenzoic acid,Hydroxybenzoic acids,138,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,5529,1759.09,7034,240,nmol/L,SD
1732,292,human,30103603,3-Hydroxybenzoic acid,Hydroxybenzoic acids,138,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,202.26,140.96,315.91,10.28,nmol/L,SD
1734,292,human,30100403,Vanillic acid,Hydroxybenzoic acids,168,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,218.39,111.27,1676.85,1183.74,nmol/L,SD
1736,292,human,30112603,4-Hydroxyhippuric acid,Hydroxybenzoic acids,195,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,15475.48,13393.7,17909.39,12733.87,nmol/L,SD
1738,292,human,30306603,Phenylacetic acid,Hydroxyphenylacetic acids,152,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,5577.11,116.15,6716.28,921.82,nmol/L,SD
1740,292,human,30306003,3-Hydroxyphenylacetic acid,Hydroxyphenylacetic acids,152,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,2421.82,2366.71,7012.71,4401.08,nmol/L,SD
1742,292,human,30304803,"3,4-Dihydroxyphenylacetic acid",Hydroxyphenylacetic acids,168,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,1759.11,559.81,3122.01,161.09,nmol/L,SD
1744,292,human,30305203,Homovanillic acid,Hydroxyphenylacetic acids,182,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,6327.5,2186.86,25212.1,10960.16,nmol/L,SD
1746,292,human,30506603,3-Hydroxyphenylpropionic acid,Hydroxyphenylpropanoic acids,166,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,8.16,NA,51.6,NA,nmol/L,SD
1748,292,human,30305203,Homovanillic acid,Hydroxyphenylacetic acids,182,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,809.06,318.26,1200.01,43.82,nmol/L,SD
1750,292,human,30201303,m-Coumaric acid,Hydroxycinnamic acids,164,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,15.54,8.91,29.35,17.15,nmol/L,SD
1752,292,human,30200103,p-Coumaric acid,Hydroxycinnamic acids,164,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,14.86,17.72,20.65,12.9,nmol/L,SD
1754,292,human,30200803,Ferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,111.13,17.7,365.45,258.27,nmol/L,SD
1756,292,human,30100203,Protocatechuic acid,Hydroxybenzoic acids,154,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,9012.44,1414.96,9451.31,1943.47,nmol/L,SD
1758,292,human,30506303,Dihydrocaffeic acid,Hydroxyphenylpropanoic acids,182,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,2805.14,415.97,3618.39,787.73,nmol/L,SD
1760,292,human,30204303,Isoferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,3034.48,128.1,4541.98,1705.02,nmol/L,SD
1761,293,human,10503403,Procyanidin dimer B2,Flavanols,578,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,0.2,0.2,nmol/mg creatinine,SEM
1762,293,human,10500203,(-)-Epicatechin,Flavanols,290,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,0.53,0.35,nmol/mg creatinine,SEM
1763,293,human,30103603,3-Hydroxybenzoic acid,Hydroxybenzoic acids,138,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,0.45,0.2,nmol/mg creatinine,SEM
1764,293,human,30100903,4-Hydroxybenzoic acid,Hydroxybenzoic acids,138,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,0.55,1.2,nmol/mg creatinine,SEM
1765,293,human,30112603,4-Hydroxyhippuric acid,Hydroxybenzoic acids,195,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,1.27,0.7,nmol/mg creatinine,SEM
1766,293,human,30100403,Vanillic acid,Hydroxybenzoic acids,168,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,1.14,0.6,nmol/mg creatinine,SEM
1767,293,human,30306003,3-Hydroxyphenylacetic acid,Hydroxyphenylacetic acids,152,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,6.53,4,nmol/mg creatinine,SEM
1769,293,human,30200103,p-Coumaric acid,Hydroxycinnamic acids,164,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,0.057,0.03,nmol/mg creatinine,SEM
1770,293,human,30201303,m-Coumaric acid,Hydroxycinnamic acids,164,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,0.014,0.007,nmol/mg creatinine,SEM
1771,293,human,70103803,Enterodiol,Lignans,302,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,0.001,0.002,nmol/mg creatinine,SEM
1772,293,human,30112903,Hippuric acid,Hydroxybenzoic acids,179,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,59.43,20.1,nmol/mg creatinine,SEM
1773,293,human,30200503,Caffeic acid,Hydroxycinnamic acids,180,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,0.39,0.13,nmol/mg creatinine,SEM
1774,293,human,30305203,Homovanillic acid,Hydroxyphenylacetic acids,182,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,1.54,1.4,nmol/mg creatinine,SEM
1775,293,human,70103903,Enterolactone,Lignans,298,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,0.11,0.2,nmol/mg creatinine,SEM
1776,293,human,30200803,Ferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,10.52,2.3,nmol/mg creatinine,SEM
1777,293,human,30100203,Protocatechuic acid,Hydroxybenzoic acids,154,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,0.51,1.4,nmol/mg creatinine,SEM
1778,293,human,30506303,Dihydrocaffeic acid,Hydroxyphenylpropanoic acids,182,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,0.79,2.4,nmol/mg creatinine,SEM
1779,294,rat,10503403,Procyanidin dimer B2,Flavanols,578,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,14,NA,NA,NA,NA,days,0,NA,0.49,0.3,nmol/mg creatinine,SEM
1780,295,rat,10503403,Procyanidin dimer B2,Flavanols,578,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,14,NA,NA,NA,NA,days,0,NA,3.1,0.5,nmol/mg creatinine,SEM
1781,294,rat,30100903,4-Hydroxybenzoic acid,Hydroxybenzoic acids,138,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,14,NA,NA,NA,NA,days,0,NA,20.08,13.8,nmol/mg creatinine,SEM
1782,295,rat,30100903,4-Hydroxybenzoic acid,Hydroxybenzoic acids,138,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,14,NA,NA,NA,NA,days,0,NA,10.28,14,nmol/mg creatinine,SEM
1783,294,rat,30103603,3-Hydroxybenzoic acid,Hydroxybenzoic acids,138,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,14,NA,NA,NA,NA,days,0,NA,0.73,0.3,nmol/mg creatinine,SEM
1784,295,rat,30103603,3-Hydroxybenzoic acid,Hydroxybenzoic acids,138,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,14,NA,NA,NA,NA,days,0,NA,7.2,1.1,nmol/mg creatinine,SEM
1785,294,rat,30100403,Vanillic acid,Hydroxybenzoic acids,168,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,14,NA,NA,NA,NA,days,0,NA,15.78,6.6,nmol/mg creatinine,SEM
1786,295,rat,30100403,Vanillic acid,Hydroxybenzoic acids,168,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,14,NA,NA,NA,NA,days,0,NA,50.57,7.5,nmol/mg creatinine,SEM
1787,294,rat,30112903,Hippuric acid,Hydroxybenzoic acids,179,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,14,NA,NA,NA,NA,days,0,NA,62.45,56.4,nmol/mg creatinine,SEM
1788,295,rat,30112903,Hippuric acid,Hydroxybenzoic acids,179,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,14,NA,NA,NA,NA,days,0,NA,75.34,71.7,nmol/mg creatinine,SEM
1789,294,rat,30306603,Phenylacetic acid,Hydroxyphenylacetic acids,152,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,14,NA,NA,NA,NA,days,0,NA,36.7,27.4,nmol/mg creatinine,SEM
1790,295,rat,30306603,Phenylacetic acid,Hydroxyphenylacetic acids,152,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,14,NA,NA,NA,NA,days,0,NA,20.52,46.2,nmol/mg creatinine,SEM
1791,294,rat,30306003,3-Hydroxyphenylacetic acid,Hydroxyphenylacetic acids,152,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,14,NA,NA,NA,NA,days,0,NA,67.67,23.6,nmol/mg creatinine,SEM
1792,295,rat,30306003,3-Hydroxyphenylacetic acid,Hydroxyphenylacetic acids,152,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,14,NA,NA,NA,NA,days,0,NA,181.56,18.6,nmol/mg creatinine,SEM
1793,294,rat,30304803,"3,4-Dihydroxyphenylacetic acid",Hydroxyphenylacetic acids,168,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,14,NA,NA,NA,NA,days,0,NA,0.94,0.6,nmol/mg creatinine,SEM
1794,295,rat,30304803,"3,4-Dihydroxyphenylacetic acid",Hydroxyphenylacetic acids,168,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,14,NA,NA,NA,NA,days,0,NA,0.4,0.3,nmol/mg creatinine,SEM
1795,294,rat,30305203,Homovanillic acid,Hydroxyphenylacetic acids,182,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,14,NA,NA,NA,NA,days,0,NA,5.92,4.6,nmol/mg creatinine,SEM
1796,295,rat,30305203,Homovanillic acid,Hydroxyphenylacetic acids,182,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,14,NA,NA,NA,NA,days,0,NA,11.27,2.7,nmol/mg creatinine,SEM
1797,294,rat,30200503,Caffeic acid,Hydroxycinnamic acids,180,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,14,NA,NA,NA,NA,days,0,NA,0.04,0.3,nmol/mg creatinine,SEM
